,code,name,block_name,weight,date
254,sse.601258,*ST庞大,*stpd,0.0014099999999999998,2016-12-30
255,sse.601288,农业银行,nyyh,0.01287,2016-12-30
256,sse.601318,中国平安,zgpa,0.04169,2016-12-30
257,sse.601328,交通银行,jtyh,0.01722,2016-12-30
258,sse.601333,广深铁路,gstl,0.00187,2016-12-30
259,sse.601336,新华保险,xhbx,0.0039700000000000004,2016-12-30
260,sse.601377,兴业证券,xyzq,0.0039000000000000003,2016-12-30
261,sse.601390,中国中铁,zgzt,0.007169999999999999,2016-12-30
262,sse.601398,工商银行,gsyh,0.010329999999999999,2016-12-30
263,sse.601555,东吴证券,dwzq,0.0030299999999999997,2016-12-30
264,sse.601600,中国铝业,zgly,0.00301,2016-12-30
265,sse.601601,中国太保,zgtb,0.009479999999999999,2016-12-30
266,sse.601607,上海医药,shyy,0.00245,2016-12-30
267,sse.601608,中信重工,zxzg,0.00079,2016-12-30
268,sse.601611,中国核建,zghj,0.00098,2016-12-30
269,sse.601618,中国中冶,zgzy,0.00247,2016-12-30
270,sse.601628,中国人寿,zgrs,0.00436,2016-12-30
271,sse.601633,长城汽车,ccqc,0.00145,2016-12-30
272,sse.601668,中国建筑,zgjz,0.01444,2016-12-30
273,sse.601669,中国电建,zgdj,0.0032500000000000003,2016-12-30
274,sse.601688,华泰证券,htzq,0.00634,2016-12-30
275,sse.601718,际华集团,jhjt,0.00154,2016-12-30
276,sse.601727,上海电气,shdq,0.0028699999999999997,2016-12-30
277,sse.601766,中国中车,zgzc,0.009729999999999999,2016-12-30
278,sse.601788,光大证券,gdzq,0.0033900000000000002,2016-12-30
279,sse.601800,中国交建,zgjj,0.00252,2016-12-30
280,sse.601818,光大银行,gdyh,0.00676,2016-12-30
281,sse.601857,中国石油,zgsy,0.0042,2016-12-30
282,sse.601866,中远海发,zyhf,0.0014099999999999998,2016-12-30
283,sse.601872,招商轮船,zslc,0.00114,2016-12-30
284,sse.601877,正泰电器,ztdq,0.00086,2016-12-30
285,sse.601888,中国中免,zgzm,0.0023,2016-12-30
286,sse.601899,紫金矿业,zjky,0.0040100000000000005,2016-12-30
287,sse.601901,方正证券,fzzq,0.0034000000000000002,2016-12-30
288,sse.601919,中远海控,zyhk,0.00217,2016-12-30
289,sse.601928,凤凰传媒,fhcm,0.0008699999999999999,2016-12-30
290,sse.601933,永辉超市,yhcs,0.0020399999999999997,2016-12-30
291,sse.601939,建设银行,jsyh,0.0039700000000000004,2016-12-30
292,sse.601958,金钼股份,jmgf,0.0008,2016-12-30
293,sse.601985,中国核电,zghd,0.00358,2016-12-30
294,sse.601988,中国银行,zgyh,0.00788,2016-12-30
295,sse.601989,中国重工,zgzg,0.00707,2016-12-30
296,sse.601998,中信银行,zxyh,0.00213,2016-12-30
297,sse.603000,人民网,rmw,0.00106,2016-12-30
298,sse.603885,吉祥航空,jxhk,0.00065,2016-12-30
299,sse.603993,洛阳钼业,lymy,0.00157,2016-12-30
